comm24,baseTime,hrs,output
0,6,24,0
0,67,24,0
5,22,24,0
0,49,24,0
0,4,24,2
1,10,24,0
0,67,24,0
0,56,24,0
2,1,24,6
0,32,24,0
0,43,24,0
0,48,24,0
1,43,24,0
0,48,24,0
0,32,24,0
14,2,24,5
3,3,24,5
4,6,24,1
0,48,24,0
1,57,24,0
0,53,24,0
0,0,24,23
0,6,24,0
0,18,24,0
0,27,24,0
0,14,24,0
0,50,24,0
2,28,24,0
0,42,24,0
1,5,24,1
0,58,24,0
1,34,24,0
0,60,24,0
3,44,24,0
0,1,24,0
2,39,24,0
0,71,24,0
0,15,24,0
3,16,24,0
2,43,24,0
0,37,24,1
5,25,24,0
1,35,24,0
1,42,24,0
0,68,24,0
0,31,24,0
0,72,24,0
0,13,24,0
0,70,24,0
18,23,24,4
0,4,24,0
0,4,24,0
18,45,24,9
0,0,24,324
617,6,24,455
14,65,24,29
720,15,24,183
454,8,24,181
40,68,24,23
378,30,24,126
25,37,24,0
0,59,24,0
1,54,24,1
79,32,24,2
16,48,24,1
2,50,24,0
10,29,24,2
82,26,24,11
9,29,24,6
4,70,24,2
0,58,24,0
49,24,24,5
730,14,24,101
70,41,24,12
22,28,24,1
0,44,24,0
19,14,24,6
7,50,24,1
22,21,24,6
2,43,24,2
180,14,24,21
3,25,24,1
26,20,24,7
0,66,24,0
30,19,24,5
1,41,24,0
1,41,24,0
8,48,24,4
10,60,24,0
115,18,24,21
70,33,24,13
1,61,24,0
88,18,24,9
14,37,24,3
82,13,24,17
0,57,24,0
4,54,24,0
4,55,24,0
5,54,24,3
9,3,24,8
76,53,24,10
2,3,24,5
5,58,24,1
2,45,24,0
12,2,24,19
37,18,24,4
5,40,24,1
36,22,24,3
15,17,24,3
0,70,24,0
1,69,24,0
23,9,24,2
2,66,24,0
5,57,24,1
6,45,24,0
10,48,24,2
16,57,24,1
20,10,24,9
9,39,24,1
1,48,24,0
1,41,24,4
123,5,24,29
25,31,24,7
0,53,11,0
370,13,24,58
838,24,24,106
2,71,24,2
232,28,24,49
10,53,24,7
437,25,24,36
26,70,24,5
20,40,24,2
77,21,24,9
42,11,24,20
22,70,24,7
417,3,24,551
65,9,24,19
305,31,24,114
31,53,24,9
74,39,24,22
29,31,24,7
216,31,24,74
55,7,24,28
6,55,24,4
332,22,24,41
19,61,24,4
267,18,24,58
131,19,24,18
61,29,24,20
8,64,24,2
7,70,24,3
82,15,24,18
94,22,24,30
389,22,24,49
11,64,24,0
56,61,24,8
39,44,24,19
29,35,24,6
227,35,24,78
34,31,24,6
7,53,5,0
25,33,11,3
569,3,24,413
64,19,19,11
160,12,23,53
51,32,3,1
0,37,24,0
0,42,24,0
0,65,24,0
2,18,24,1
0,46,24,0
0,44,24,0
0,59,24,1
6,35,24,3
13,29,24,1
5,39,24,0
2,59,24,1
25,7,24,9
2,50,24,0
17,5,24,4
15,23,24,0
0,57,24,0
1,72,24,1
1,47,24,0
0,60,24,0
11,9,24,3
1,66,24,0
0,55,24,0
0,42,24,0
4,38,24,1
0,61,24,0
3,64,24,2
7,33,24,2
0,67,24,0
0,62,24,0
33,20,24,3
9,36,24,3
26,21,24,2
3,33,24,0
4,28,24,1
6,25,24,4
0,36,24,0
0,50,24,0
0,67,24,0
3,33,24,1
9,38,24,0
3,28,24,0
6,2,24,2
6,34,24,1
0,48,24,0
1,49,24,1
0,71,24,0
21,24,24,2
0,0,24,11
0,66,24,1
3,1,24,3
23,8,24,3
16,4,24,13
3,68,24,1
0,46,24,2
14,24,24,1
0,70,24,1
15,3,24,7
17,16,24,2
0,70,24,0
1,48,24,0
2,53,24,0
31,8,24,11
27,8,24,9
0,60,24,0
2,69,24,0
0,54,24,2
1,56,24,1
5,26,24,1
7,4,24,2
3,47,24,1
17,3,24,3
16,2,24,8
0,65,24,0
4,55,24,1
0,45,24,0
6,32,24,1
18,12,24,6
0,53,24,0
5,33,24,3
2,38,24,0
4,37,24,0
2,57,24,1
5,54,24,0
2,52,24,0
2,49,24,0
6,42,24,0
17,5,24,21
0,57,24,0
2,70,24,0
1,65,24,1
103,17,24,19
36,11,24,7
30,4,24,9
0,48,24,0
32,23,24,0
3,43,24,0
17,7,24,2
12,29,24,1
3,34,24,0
5,30,24,2
0,61,24,0
0,62,24,0
0,64,24,0
2,61,24,0
0,68,24,0
14,8,24,4
0,60,24,0
0,56,24,1
0,53,24,0
2,40,24,0
0,65,24,0
0,71,24,2
0,69,24,1
22,22,24,0
0,61,24,1
0,0,24,129
64,36,24,19
0,66,24,1
3,39,24,0
65,14,24,9
0,0,24,15
0,59,24,0
3,25,24,0
3,41,24,0
27,32,24,3
1,49,24,2
0,70,24,0
53,7,24,24
1,62,24,2
0,71,24,0
7,72,24,2
1,70,24,0
5,41,24,2
1,51,24,1
1,67,24,0
0,49,24,1
2,46,24,1
77,25,24,9
0,72,24,0
85,13,24,6
1,70,24,0
0,71,24,0
17,15,24,2
0,57,24,1
0,58,24,0
10,30,24,1
12,28,24,0
4,34,24,0
37,4,24,19
4,40,24,1
29,17,24,3
7,30,24,1
11,26,24,0
0,47,24,0
0,67,24,0
29,4,24,14
10,36,24,2
0,72,24,1
0,70,24,0
10,36,24,3
49,19,24,6
0,56,24,0
90,25,24,26
15,35,24,1
0,71,24,0
18,5,24,5
22,11,24,7
1,72,24,1
2,40,24,0
1,70,24,0
2,60,24,1
86,37,24,19
4,33,24,0
1,68,24,0
1,60,24,0
14,34,24,2
2,31,24,0
27,28,24,3
1,48,24,0
0,71,24,0
26,13,24,2
0,53,24,0
17,7,24,1
3,44,24,2
9,25,24,0
78,24,24,2
15,50,24,0
3,1,24,13
2,54,24,0
0,51,24,0
0,64,24,0
15,8,24,3
0,68,24,0
0,56,24,0
1,55,24,3
21,32,24,6
3,1,24,12
43,19,24,2
24,23,24,0
9,48,2,0
6,17,24,2
8,14,24,3
1,36,24,0
4,19,24,0
1,53,24,1
3,6,24,2
1,48,24,0
2,23,24,0
0,43,24,0
1,70,24,0
0,72,24,0
0,42,24,0
0,70,24,0
0,60,24,0
2,7,24,2
1,6,24,0
18,8,24,7
0,46,24,0
6,15,24,0
1,31,24,0
0,57,24,0
0,52,24,0
0,54,24,0
4,10,24,1
1,50,24,1
1,61,24,0
1,29,24,1
3,20,24,1
0,0,24,2
0,3,24,1
0,51,24,0
0,63,24,0
0,65,24,0
0,62,24,0
1,38,24,0
2,9,24,4
1,41,24,0
5,33,24,0
4,8,24,1
4,16,24,1
2,16,24,2
0,57,24,0
0,49,24,0
0,49,24,0
2,7,24,7
0,44,24,0
3,29,24,0
0,49,24,0
7,37,24,0
3,13,24,5
0,0,24,27
1,48,24,0
0,55,24,0
6,28,24,1
10,9,24,5
0,49,24,0
0,45,24,0
15,22,24,1
2,39,24,0
0,48,24,0
2,16,24,1
0,70,24,0
4,24,24,0
11,39,24,0
2,39,24,0
1,30,24,0
0,71,24,0
1,63,24,0
0,45,24,0
19,18,24,0
1,18,24,0
0,56,24,0
1,41,24,0
5,1,24,1
6,21,24,2
4,26,24,0
4,45,24,1
2,39,24,0
3,35,24,0
4,31,24,0
17,17,24,4
0,45,24,0
0,57,24,0
7,26,24,0
0,0,24,15
0,39,24,1
4,30,24,1
0,67,24,0
8,15,24,1
0,45,24,0
2,65,24,0
8,5,24,7
0,44,24,2
0,65,24,0
7,23,24,2
10,15,24,1
11,12,24,2
7,22,24,0
0,62,24,0
11,24,24,2
9,11,24,1
2,70,24,0
6,15,24,1
0,46,24,1
3,35,24,0
2,14,24,0
6,8,24,1
1,10,24,0
0,42,24,2
4,39,24,2
0,54,24,1
1,40,24,0
37,18,24,4
40,5,24,16
4,2,24,17
2,51,24,0
0,72,24,0
0,48,24,0
1,36,24,0
1,48,24,1
1,63,24,0
21,33,24,1
535,17,24,133
1,36,24,0
1,54,24,0
2,53,24,0
6,38,24,0
14,43,24,0
0,27,24,0
4,36,24,0
14,57,24,1
1,63,24,0
28,11,24,10
0,51,24,1
0,0,24,19
12,11,24,10
379,7,24,144
16,28,24,6
14,62,24,1
53,58,24,5
73,34,24,11
0,59,24,0
169,15,24,82
0,40,24,0
9,30,24,0
28,55,24,5
2,52,24,1
4,58,24,0
4,38,24,0
3,28,24,0
3,31,24,0
49,2,24,62
7,42,24,4
0,62,24,0
29,16,24,5
3,34,24,1
1142,7,24,454
11,39,24,3
56,30,24,4
197,7,24,101
0,0,24,28
10,19,24,1
5,66,24,1
1,58,24,0
36,41,24,4
8,58,24,0
45,25,24,4
5,18,24,0
0,39,24,1
1,39,24,5
24,48,24,2
5,32,24,0
170,12,24,20
3,2,24,4
6,42,24,3
7,49,24,9
81,29,24,17
185,3,24,198
4,33,24,0
6,33,24,1
3,8,24,3
43,14,24,20
2,47,24,1
1,34,24,0
0,60,24,0
1,52,24,1
16,31,24,1
11,21,24,2
4,38,24,2
6,46,18,1
12,12,24,2
4,19,23,1
0,22,24,0
2,21,24,0
4,4,24,2
1,27,24,0
0,67,24,0
0,47,24,0
0,66,24,0
0,34,24,0
32,6,24,11
22,8,24,9
2,23,24,0
23,2,24,20
0,66,24,0
0,56,24,0
2,33,24,0
2,40,24,0
0,59,24,0
0,39,24,0
0,50,24,0
16,6,24,4
1,54,24,1
4,32,24,0
15,14,24,1
0,71,24,0
9,16,24,4
10,1,24,10
16,14,24,1
0,65,24,0
6,14,24,1
2,48,24,0
17,19,24,2
0,36,24,0
17,10,24,4
0,72,24,0
12,15,24,2
0,52,24,0
5,8,24,0
0,59,24,0
0,57,24,0
21,25,24,2
5,38,24,0
0,71,24,0
0,53,24,0
1,69,24,0
0,0,24,4
8,10,24,2
0,62,24,0
39,13,24,12
0,46,24,0
7,41,24,1
36,20,24,2
0,66,24,2
0,51,24,0
9,35,24,0
15,26,24,1
5,42,24,0
21,7,24,4
0,57,24,0
2,12,24,0
0,60,24,1
9,5,24,4
13,29,24,1
0,52,24,0
23,10,24,3
8,36,24,2
5,2,24,4
38,4,24,15
4,21,24,1
6,30,24,2
26,27,24,1
3,10,24,1
38,8,24,17
1,50,24,0
23,37,24,4
0,50,24,0
0,68,24,0
0,1,24,2
0,47,24,0
0,71,24,0
16,3,24,19
0,59,24,0
0,62,24,0
29,20,24,1
5,31,24,1
1,53,24,0
301,16,24,14
41,31,24,2
7,6,24,25
3,4,24,4
15,27,24,1
24,20,24,2
9,7,24,4
0,55,24,0
0,55,24,0
81,24,24,21
0,56,24,0
8,21,24,0
6,12,24,2
52,2,24,61
15,24,24,0
1,63,24,0
11,34,24,1
24,12,24,8
4,30,24,0
23,21,24,0
0,71,24,0
0,55,24,0
9,10,24,1
3,3,24,5
4,33,24,0
24,17,24,2
8,41,24,1
18,18,24,0
1,34,24,0
0,72,24,0
15,12,24,0
1,5,24,0
0,59,24,0
0,59,24,0
9,6,24,0
0,43,24,0
0,36,24,0
41,15,24,1
0,72,24,0
0,44,24,0
1,40,24,1
1,51,24,0
10,56,24,0
9,29,24,3
34,25,24,4
31,27,24,0
0,59,24,0
1,55,24,0
20,16,24,10
60,22,24,5
3,38,24,0
16,6,24,10
11,14,24,2
4,44,24,0
1,46,24,0
15,28,24,2
3,46,24,0
20,30,24,6
1,46,24,0
6,53,24,0
43,1,24,36
12,13,24,7
140,28,24,46
6,38,24,1
0,43,24,0
18,23,24,0
10,7,24,8
10,11,24,1
0,0,24,50
0,43,3,0
0,32,13,0
3,27,18,0
4,7,24,2
13,23,19,0
26,10,24,1
0,35,4,0
0,36,3,0
16,24,15,0
58,17,22,0
7,18,21,0
0,30,9,0
2,26,12,0
2,26,12,0
32,4,24,0
39,12,24,0
88,15,22,0
0,35,2,1
28,20,17,0
39,7,24,0
13,16,21,1
66,3,24,2
0,0,24,22
10,2,24,4
5,33,3,0
27,3,24,2
60,1,24,12
58,12,24,4
2,31,5,0
23,8,24,1
40,7,24,7
12,34,2,2
60,11,24,11
24,5,24,17
20,13,22,3
14,11,24,1
61,15,20,7
43,7,24,17
8,21,13,1
18,12,22,3
15,7,24,16
0,72,24,0
146,39,24,26
1,49,24,3
4,60,24,2
0,49,24,0
0,25,24,0
0,8,24,0
0,49,24,0
0,3,24,0
1,1,24,2
0,24,24,0
0,50,24,0
0,66,24,0
1,12,24,1
0,62,24,0
0,59,24,0
5,2,24,1
0,47,24,0
0,55,24,0
1,2,24,0
0,51,24,0
0,70,24,0
0,58,24,0
0,64,24,0
0,59,24,0
0,25,24,0
5,8,24,0
1,42,24,0
0,54,24,0
0,64,24,0
0,66,24,0
0,39,24,0
0,69,24,0
0,67,24,0
1,30,24,0
0,38,24,0
0,52,24,0
0,36,24,0
23,11,24,8
20,2,24,26
307,27,24,38
0,71,24,0
9,15,24,1
11,33,24,2
26,35,24,2
12,59,24,4
122,13,24,36
19,40,24,2
18,57,24,2
2,47,24,1
13,10,24,5
51,27,24,12
1,70,24,1
37,16,24,21
3,71,24,2
219,3,24,189
262,18,24,75
182,20,24,29
164,19,24,42
105,2,24,131
36,44,24,14
6,44,24,4
3,41,24,0
28,51,11,11
51,17,24,3
5,41,24,0
35,25,24,2
26,9,24,9
1,41,24,0
48,8,24,10
2,43,24,0
2,49,24,0
17,26,24,0
0,56,24,1
14,7,24,11
1,69,24,0
0,71,24,1
5,41,24,0
6,46,24,1
1,71,24,1
19,5,24,11
1,65,24,0
7,26,24,0
0,47,24,0
0,67,24,0
54,15,24,12
1,41,24,0
21,25,24,1
23,28,24,5
49,2,24,91
1,52,24,0
28,4,24,19
41,3,24,16
29,34,24,4
68,11,24,18
1,63,24,1
19,29,24,1
243,19,24,34
4,51,24,3
0,69,24,0
4,64,24,0
1,68,24,0
0,70,24,0
5,52,24,0
3,71,24,2
0,57,24,0
11,1,24,18
0,65,24,0
36,17,24,3
9,42,24,4
99,4,24,53
6,48,24,1
58,5,24,38
60,5,24,25
44,10,24,5
4,29,24,2
60,27,24,5
147,4,24,80
22,25,24,3
133,9,24,30
6,34,24,0
6,39,24,1
46,24,24,5
0,56,24,0
5,60,24,1
6,38,24,0
13,32,24,1
6,37,24,0
5,63,24,1
3,47,24,0
17,1,24,33
4,69,24,0
2,59,24,0
150,33,24,36
17,24,24,1
0,67,24,0
4,47,24,0
19,39,24,1
1,52,24,0
6,17,24,1
0,0,24,29
299,17,24,73
136,12,24,54
4,52,24,0
6,62,24,2
1,62,24,0
8,32,24,1
1,55,24,0
1,60,24,0
21,41,24,8
0,72,24,0
5,27,24,1
0,67,24,0
60,4,24,78
34,2,24,185
0,0,24,58
11,37,24,2
2,67,24,1
114,24,24,6
12,43,24,0
47,38,24,15
44,37,24,9
4,47,24,0
1,52,24,2
4,65,24,3
0,54,24,0
3,49,24,1
8,53,24,4
20,31,24,0
38,8,24,7
5,58,24,0
52,15,24,3
69,24,24,2
4,72,24,2
19,39,24,2
4,56,24,9
154,7,24,104
36,21,24,6
75,18,24,19
2,39,24,2
151,26,24,15
71,10,24,19
12,49,24,1
3,56,24,3
2,53,24,2
18,45,24,3
3,69,24,1
155,29,24,18
128,4,24,127
0,71,24,0
150,18,24,21
67,11,24,12
2,44,24,0
109,28,24,11
0,50,24,0
24,47,24,3
116,10,24,49
3,43,24,1
12,34,24,2
117,32,24,6
31,25,24,3
0,54,24,0
320,9,24,82
5,41,24,0
45,18,24,7
5,39,24,2
4,59,24,1
211,25,24,33
24,7,24,14
1,42,24,0
28,38,24,8
17,42,24,0
0,71,24,0
0,0,24,217
4,51,24,1
37,7,24,9
2,64,24,0
4,63,24,1
9,5,24,9
1,68,24,2
4,40,24,0
22,27,24,5
1,45,24,2
4,58,24,1
5,52,24,1
118,22,24,13
0,0,24,43
20,26,24,0
139,28,24,11
7,57,24,5
2,47,24,0
9,54,24,0
44,4,24,37
2,50,24,0
12,36,24,0
86,3,24,135
1,51,24,0
4,17,24,0
28,3,24,11
58,23,24,3
1,63,24,0
0,66,24,0
20,28,24,6
52,17,24,2
30,2,24,40
1,49,24,0
27,43,24,1
0,63,24,2
57,14,24,8
1,68,24,0
0,72,24,0
15,27,24,1
40,24,24,4
0,58,24,0
131,28,24,16
47,29,24,3
45,13,24,17
4,67,24,0
4,43,24,1
10,32,24,2
3,68,24,1
2,52,24,0
24,45,24,1
79,27,24,18
0,55,24,0
131,21,24,11
3,38,24,1
9,15,24,3
10,51,24,2
13,54,24,3
14,38,24,3
10,57,24,4
1,48,24,1
3,49,24,0
55,45,24,10
22,22,24,3
7,72,24,0
9,47,24,4
70,21,24,10
14,5,24,7
2,21,24,1
12,58,24,5
0,65,24,1
328,20,24,21
104,15,24,26
1,43,24,0
1,60,24,0
0,71,24,0
4,45,24,0
9,56,24,0
1122,16,24,143
14,28,24,5
36,28,24,4
126,18,24,24
13,53,24,6
30,11,24,8
75,24,24,2
13,35,24,3
1,58,24,0
10,27,24,3
0,54,17,1
50,33,5,3
7,43,24,0
0,0,24,10
4,50,24,1
0,68,24,0
4,30,24,0
0,0,24,12
0,26,24,0
1,28,24,0
0,49,24,0
0,27,24,0
0,63,24,0
0,48,24,0
1,64,24,0
8,8,24,0
2,3,24,2
0,63,24,0
0,49,24,0
0,67,24,1
0,57,24,0
0,58,24,0
0,17,24,0
0,54,24,0
2,55,24,0
0,56,24,0
0,62,24,0
13,12,24,1
0,50,24,0
0,18,24,0
2,24,24,0
6,4,24,4
0,42,24,0
0,60,24,0
0,64,24,0
0,57,24,0
3,2,24,2
0,1,24,0
0,21,24,0
0,25,24,0
0,0,24,0
0,39,24,0
5,24,24,0
2,31,24,0
1,17,24,1
0,58,24,0
0,38,24,0
2,43,24,0
1,44,24,0
0,54,24,0
0,27,24,0
1,23,24,1
0,46,24,0
1,18,24,4
0,45,24,0
0,45,24,0
0,62,24,0
0,38,24,0
0,19,24,0
1,21,24,0
0,33,24,0
2,44,24,0
0,13,24,0
3,7,24,2
0,69,24,0
0,38,24,0
0,58,24,0
0,71,24,0
0,60,24,0
1,40,24,0
153,23,24,12
9,52,24,2
9,42,24,5
123,25,24,10
28,38,24,4
16,37,24,1
80,5,24,38
26,35,24,5
15,43,24,7
45,26,24,9
18,37,24,9
11,61,24,4
15,46,24,7
12,53,24,2
16,47,24,1
17,47,24,4
29,30,24,10
35,27,24,10
4,64,24,0
185,16,24,22
9,56,24,1
4,65,24,1
2,62,24,1
6,48,24,3
203,24,24,9
3,61,24,5
6,65,24,4
200,20,24,10
345,8,24,40
152,20,24,12
10,59,24,1
18,40,24,11
17,45,24,6
19,46,24,2
180,21,24,21
33,33,24,7
56,32,24,9
203,19,24,12
134,24,24,8
205,14,24,23
118,7,24,57
6,52,9,1
16,34,24,6
178,8,24,41
160,15,24,28
0,0,24,108
191,15,19,31
77,3,24,227
0,19,24,0
0,36,24,0
4,20,24,4
0,63,24,0
0,9,24,0
0,57,24,0
0,62,24,0
0,0,24,2
0,68,24,0
0,63,24,0
5,15,24,0
0,52,24,0
0,72,24,0
2,18,24,0
0,67,24,0
0,67,24,0
0,6,24,0
0,66,24,0
0,62,24,0
0,54,24,0
0,57,24,0
0,7,24,0
0,71,24,0
0,31,24,0
0,46,24,0
0,31,24,0
0,31,24,0
0,70,24,0
0,31,24,0
0,34,24,0
0,40,24,0
0,0,24,0
0,20,24,0
0,65,24,0
0,62,24,0
0,60,24,0
0,41,24,0
0,37,24,0
0,37,24,0
0,24,24,0
0,45,24,0
0,28,24,0
0,71,24,0
0,63,24,0
0,8,24,0
0,45,24,0
0,24,24,0
0,6,24,0
0,22,24,0
0,65,24,0
0,54,24,0
0,49,24,0
0,25,24,0
0,2,24,0
0,46,24,0
0,56,24,0
0,60,24,0
0,54,24,0
0,11,24,0
1,13,24,0
0,32,24,0
1,30,24,0
0,41,24,0
0,42,24,0
2,7,24,0
1,19,24,0
0,9,24,0
0,15,24,0
0,55,24,0
2,56,24,0
0,50,24,0
0,21,24,0
1,15,24,2
0,52,24,0
0,44,24,0
0,47,24,0
0,11,24,0
0,63,24,0
0,44,24,0
0,70,24,0
0,62,24,0
0,5,24,0
0,50,24,0
0,46,24,0
0,12,24,0
0,58,24,0
0,13,24,0
0,43,24,0
0,12,24,0
0,32,24,0
0,36,24,0
0,61,24,0
0,66,24,0
0,48,24,0
0,28,24,1
0,10,24,0
0,21,24,0
0,63,24,0
0,70,24,0
0,30,24,0
0,69,24,0
0,11,24,0
0,50,24,0
0,38,24,0
1,24,15,0
0,34,1,0
0,29,1,0
84,30,24,6
32,35,24,3
2,65,24,0
69,10,24,30
128,6,24,44
3,48,24,0
3,67,24,4
39,29,24,4
1,54,24,0
5,55,24,1
229,31,24,20
32,27,24,6
0,67,24,0
120,3,24,79
2,69,24,0
121,4,24,97
0,65,24,0
168,16,24,16
140,39,24,14
2,63,24,0
72,26,24,5
3,68,24,0
36,27,24,4
58,30,24,6
0,0,24,121
170,16,24,34
236,16,24,50
14,33,24,0
31,35,24,0
128,2,24,122
36,18,24,6
6,59,24,4
3,69,24,0
38,4,24,12
119,16,24,34
0,69,24,0
12,7,24,8
1,63,24,0
1,65,24,1
0,41,24,0
3,55,24,0
14,37,24,1
18,31,24,1
23,14,24,10
2,72,24,6
3,72,24,1
2,50,24,0
5,65,24,2
42,16,24,8
7,52,24,1
0,0,24,345
9,45,24,0
5,56,24,2
194,28,24,36
288,11,24,113
9,60,24,2
9,53,24,3
196,20,24,23
47,36,24,3
0,63,24,0
311,13,24,66
159,17,24,26
48,46,24,16
138,31,24,69
15,41,24,8
28,45,24,5
107,12,24,48
11,39,24,4
13,29,24,2
2,48,24,2
7,63,24,1
47,2,24,40
37,20,24,2
2,43,24,0
172,8,24,64
31,24,24,6
70,1,24,119
219,18,24,29
97,29,24,20
271,21,24,36
19,67,24,4
15,66,24,1
332,8,24,163
17,8,24,6
18,44,24,6
20,36,24,5
71,48,24,19
214,16,24,64
1,67,24,0
13,14,24,3
151,14,24,54
71,33,24,21
7,63,24,0
153,22,24,44
10,56,6,4
39,23,15,8
60,16,17,16
63,4,22,77
1,29,24,0
0,8,24,0
0,6,24,0
0,41,24,1
0,41,24,0
0,27,24,0
5,20,24,2
0,57,24,0
0,16,24,0
0,72,24,0
2,16,24,0
0,39,24,0
0,61,24,0
0,60,24,0
0,57,24,1
0,14,24,0
0,47,24,0
0,67,24,0
0,63,24,0
0,62,24,0
2,13,24,0
0,66,24,0
0,7,24,0
0,43,24,0
0,60,24,0
4,23,24,1
0,58,24,0
0,52,24,0
9,17,24,0
0,59,24,0
2,44,24,1
2,45,24,1
0,56,24,0
41,6,24,9
2,7,24,1
0,67,24,1
1,38,24,0
7,42,24,0
0,54,24,0
0,65,24,0
0,56,24,0
0,64,24,0
2,72,24,0
6,8,24,2
6,43,24,0
0,47,24,0
31,12,24,1
0,38,24,1
7,2,24,9
3,33,24,0
10,43,24,0
8,33,24,1
2,51,24,1
13,20,24,2
0,52,24,0
0,0,24,21
14,11,24,6
4,27,24,3
1,47,24,0
17,4,24,4
13,15,24,3
2,37,24,0
20,13,24,2
0,56,24,1
2,25,24,0
0,53,24,0
0,54,24,0
3,41,24,0
11,4,24,7
19,3,24,16
2,48,24,0
49,8,24,16
19,8,24,13
3,37,24,1
3,29,24,2
0,72,24,0
15,19,24,0
0,3,24,23
2,66,24,0
2,39,24,0
5,36,24,1
1,45,24,0
7,32,24,0
1,35,24,1
7,15,24,0
4,2,24,2
35,24,24,4
0,39,24,0
5,38,24,3
0,59,24,0
9,9,24,3
0,61,24,0
10,2,24,3
0,72,24,0
4,15,24,0
5,32,24,2
1,46,24,0
3,13,24,0
6,18,24,1
0,61,24,0
7,45,24,4
0,57,24,0
8,15,24,0
1,65,24,0
8,28,24,1
2,50,24,0
14,1,24,31
5,38,24,0
0,60,24,0
20,17,24,6
2,48,24,0
0,64,24,0
5,38,24,0
2,1,24,7
3,36,24,0
4,32,24,1
48,2,24,64
11,29,24,0
0,67,24,0
12,35,24,0
6,16,24,2
0,42,16,0
1,43,7,1
109,57,1,2
167,6,24,83
275,6,24,137
433,22,12,39
109,30,1,1
2,15,24,0
3,41,24,3
0,57,24,0
0,54,24,0
4,28,24,0
2,71,24,1
1,22,24,0
6,61,24,3
1,2,24,4
73,20,24,9
0,60,24,0
225,15,24,11
32,21,24,1
11,30,24,0
1,32,24,0
0,54,24,0
0,34,24,0
12,16,24,1
56,23,24,3
17,37,24,4
3,46,24,0
1,66,24,0
5,31,24,4
3,38,24,1
3,21,24,2
2,2,24,4
0,36,24,0
0,59,24,0
0,55,24,1
0,60,24,0
4,18,24,1
0,63,24,0
0,35,24,0
1,41,24,2
0,46,24,0
0,34,24,1
18,3,24,23
1,46,24,3
30,12,24,8
42,2,24,38
21,46,24,1
12,15,24,4
4,34,24,1
1,48,24,1
3,40,24,1
154,2,24,8
71,24,24,8
1,49,24,0
0,36,24,0
4,28,24,3
19,17,24,1
13,8,24,7
3,35,24,4
2,7,24,0
0,49,24,0
0,0,24,23
2,33,24,0
0,38,24,0
12,5,24,3
9,4,24,3
11,17,24,1
0,0,24,14
37,15,24,6
0,54,24,0
7,48,24,1
0,72,24,0
5,42,24,0
87,13,24,36
0,69,24,0
1,47,24,0
0,33,24,2
1,38,24,0
3,10,24,3
6,58,24,1
0,57,24,0
1,65,24,0
6,39,24,0
9,27,24,0
3,40,24,0
1,49,24,1
2,55,24,0
3,3,24,1
0,67,24,0
4,54,24,0
2,21,24,0
1,53,24,0
1,28,24,0
0,49,24,0
2,28,24,0
10,27,24,3
0,48,24,0
1,30,24,2
0,0,24,16
12,42,24,1
2,32,24,0
0,31,24,0
5,11,24,1
1,47,9,0
6,31,20,0
4,29,9,0
50,9,24,11
4,33,1,1
35,9,22,5
0,0,24,7
6,4,24,0
2,14,24,0
2,38,24,0
0,67,24,0
0,42,24,0
7,26,24,0
0,53,24,1
4,34,24,0
1,58,24,0
1,14,24,0
1,15,24,0
1,9,24,0
0,31,24,0
1,6,24,0
0,38,24,0
0,34,24,0
1,10,24,0
0,50,24,0
6,14,24,1
27,10,24,4
24,14,24,6
0,51,24,1
2,28,24,0
0,67,24,0
38,8,24,2
1,36,24,0
0,66,24,0
1,23,24,1
0,52,24,0
6,9,24,1
0,67,24,0
0,72,24,0
4,13,24,1
4,15,24,0
1,27,24,0
2,35,24,1
3,7,24,0
0,40,24,0
0,30,24,0
5,6,24,0
19,14,24,5
0,47,24,0
0,5,24,0
0,37,24,0
0,49,24,0
0,44,24,1
0,68,24,0
0,65,24,0
0,68,24,0
0,32,24,0
0,46,24,0
0,70,24,0
0,31,24,0
0,69,24,0
0,47,24,0
0,72,24,0
0,1,24,0
0,5,24,0
0,65,24,0
0,28,24,0
0,26,24,0
0,69,24,0
0,17,24,0
0,60,24,0
0,28,24,0
3,19,24,0
0,8,24,0
1,5,24,0
0,30,24,0
0,36,24,0
0,62,24,0
0,51,24,0
0,36,24,0
0,41,24,0
0,5,24,0
1,18,24,0
1,6,24,0
0,56,24,0
1,11,24,0
0,26,24,0
0,5,24,0
0,44,24,0
2,19,24,0
2,16,24,0
0,58,24,0
0,54,24,0
0,69,24,0
1,18,24,0
0,72,24,0
3,19,24,0
0,58,24,0
0,63,24,0
0,44,24,0
0,41,24,0
0,63,24,0
0,28,24,0
0,54,24,0
0,54,24,0
2,16,24,4
2,18,24,0
0,68,24,0
0,17,24,0
0,2,24,0
0,48,24,0
0,30,24,1
0,27,24,0
0,54,24,0
0,51,24,0
2,19,24,0
0,13,24,0
0,31,24,0
0,64,24,0
1,16,24,0
0,41,24,0
0,29,24,0
1,25,24,0
0,7,24,0
0,41,24,0
0,50,24,0
0,53,24,0
0,67,24,0
0,14,24,0
0,18,24,0
0,62,24,0
29,42,24,0
112,46,24,14
225,26,24,28
18,53,24,3
23,61,24,9
162,30,24,21
7,41,24,0
303,12,24,76
130,36,24,11
283,10,24,75
2,68,24,0
6,59,24,4
167,13,24,14
26,54,24,8
68,39,24,6
