comm24,baseTime,shares,output
0,15,1,0
0,8,5,0
0,9,1,0
2,15,17,1
0,53,61,0
0,22,17,0
0,4,33,3
0,49,39,0
0,37,22,0
1,28,38,0
0,52,1,0
0,43,19,0
0,59,19,0
0,72,3,0
0,65,14,0
0,0,1,1
0,54,2,0
0,66,1,0
0,29,14,0
0,66,51,0
0,29,36,0
0,66,4,0
0,49,27,0
1,38,18,0
0,1,19,0
0,3,5,0
0,42,5,0
0,9,1,0
2,42,191,0
0,72,6,0
0,56,17,0
0,42,11,0
0,49,3,0
0,38,67,1
0,16,5,0
2,18,4,2
0,2,3,0
0,45,23,0
0,52,14,0
0,17,7,0
0,24,107,0
0,8,2,0
0,32,1,0
0,48,63,0
0,38,23,0
0,7,3,0
0,34,3,0
0,50,14,0
0,20,2,0
0,54,55,0
0,49,12,0
1,27,47,1
0,58,24,0
0,68,3,0
0,60,1,0
0,68,23,0
1,51,22,0
3,17,64,0
0,20,6,1
0,64,226,0
0,27,32,0
0,42,14,0
0,60,13,0
0,46,35,0
1,41,26,0
4,20,56,0
0,15,20,0
0,56,5,0
1,8,31,1
0,32,26,0
0,65,2,0
0,30,4,0
0,58,22,0
0,41,12,0
0,50,60,1
0,54,18,0
0,36,23,0
0,67,33,0
0,69,25,1
0,27,20,0
5,23,40,0
1,8,11,0
1,20,17,0
0,28,28,0
4,10,37,1
0,62,21,0
0,53,19,0
0,16,20,0
1,6,71,0
0,15,54,1
0,52,27,0
0,63,34,2
0,61,13,0
0,57,1,0
1,10,2,1
0,33,1,0
0,72,4,0
3,29,28,1
1,28,28,2
6,36,217,2
0,19,3,0
0,57,12,0
1,22,18,0
0,40,11,0
2,34,57,0
0,46,3,0
3,25,27,0
0,45,4,0
0,2,144,8
0,26,1,0
27,47,2303,3
0,71,960,1
578,6,3532,252
107,29,1902,7
99,13,302,15
305,19,1202,27
30,6,23,5
3,50,70,0
194,13,1034,26
25,34,245,8
11,35,154,1
7,27,2,0
327,16,120,21
6,53,19,1
14,48,5,0
5,47,11,1
4,59,305,0
34,5,181,10
11,29,166,7
24,6,2,8
0,66,11,0
1,55,21,0
0,40,14,0
4,31,3,0
2,32,23,1
0,55,2,0
8,50,11,0
0,38,21,0
125,9,2,23
8,1,2,26
3,72,13,0
9,32,192,4
1,71,2317,0
2,30,1,0
5,46,1,2
17,50,426,2
0,0,433,201
2,56,103,1
10,32,57,1
27,13,30,5
12,55,18,2
4,5,11,0
1,53,3,0
10,40,45,4
0,43,1,0
38,6,11,15
35,40,28,10
51,8,17,17
4,59,22,0
60,7,151,14
28,2,20,36
1,66,4,0
0,0,2475,236
0,71,19,0
122,7,16,27
1,67,35,0
59,6,14,16
0,68,18,0
6,41,27,3
0,72,1,0
12,26,4,1
108,23,45,4
189,11,397,32
14,8,15,1
2,36,30,1
12,53,270,1
103,26,377,14
50,7,83,11
121,34,47,25
6,69,2404,1
85,37,6282,15
7,7,22,1
23,31,1,6
4,58,75,0
29,23,7,3
15,22,46,0
0,71,61,0
6,11,1,2
67,12,17,16
4,24,2,0
26,12,15,7
0,60,316,1
20,54,7520,3
43,9,3,7
221,33,50,22
87,31,13,7
7,39,2,0
109,5,51,98
195,10,16,44
159,5,3,47
25,20,11,2
0,45,20,1
194,4,22,164
41,9,18,17
15,35,17,1
150,1,49,191
272,11,1007,74
84,14,885,31
0,1,1,0
0,13,1,0
0,72,13,2
0,54,1,0
0,58,1,0
0,51,1,0
0,39,1,0
2,19,1,0
0,62,4,0
0,29,1,0
0,10,4,0
0,53,1,0
0,30,1,0
0,19,1,0
0,32,1,0
0,57,2,0
0,67,1,0
0,20,1,0
0,44,1,0
0,21,1,0
0,3,1,0
0,41,1,0
0,52,1,0
0,61,1,0
0,65,2,0
5,7,12,3
0,33,11,0
2,62,1,0
1,61,62,0
4,8,13,8
0,48,6,0
0,63,19,0
0,54,4,0
2,51,59,0
0,42,33,0
0,57,15,0
0,64,46,0
2,37,18,0
3,69,3,2
0,38,2,0
1,55,38,0
1,47,22,0
0,67,16,1
1,27,15,0
0,59,20,0
2,37,12,1
1,39,1,0
4,29,47,1
1,59,16,0
1,5,64,4
0,69,31,0
1,50,1,0
0,66,11,0
0,55,47,0
4,21,1,0
3,12,26,2
0,48,50,0
0,64,26,0
0,10,2,0
10,22,38,1
6,28,2,1
0,64,1,0
0,60,65,0
3,41,27,0
2,34,52,0
0,40,2,0
0,71,21,0
0,71,2,0
0,44,40,0
0,23,23,0
1,36,14,0
0,72,1,0
1,10,1,0
0,69,80,0
0,65,20,0
0,60,37,0
1,24,49,0
4,24,75,0
2,45,33,0
0,71,16,0
0,69,2,0
4,33,18,1
0,57,16,0
2,31,14,0
11,20,3,1
0,69,61,0
1,31,35,1
0,35,32,0
3,40,37,0
0,43,14,0
1,23,37,0
2,9,49,0
0,50,88,0
0,50,12,0
15,14,29,0
0,55,1,0
0,41,38,0
5,5,12,4
2,7,1,0
5,10,75,2
9,33,26,2
0,35,2,0
1,45,17,0
1,45,13,0
8,8,30,4
0,40,3,0
10,23,129,2
0,47,65,0
0,17,12,1
3,3,38,4
0,27,1,0
0,68,2,0
0,71,2,0
0,70,13,0
0,38,4,0
0,44,1,0
2,32,11,0
0,48,1,0
1,32,2,0
0,61,4,0
1,28,11,0
0,64,20,0
0,50,17,0
0,11,2,0
0,11,1,0
0,12,2,1
0,44,1,0
0,4,13,0
0,49,2,0
0,30,2,0
0,45,3,0
0,67,1,0
0,18,3,0
3,26,24,0
1,22,12,0
0,17,2,0
2,7,3,1
0,45,3,0
0,30,18,0
0,17,1,0
0,31,2,0
0,35,1,0
1,35,1,0
2,14,18,1
0,43,1,0
0,25,1,0
1,42,22,0
0,46,1,0
0,52,1,0
0,22,3,0
0,38,22,1
1,38,13,1
12,30,2,3
0,10,14,0
0,59,20,0
0,45,2,0
1,53,1,0
0,63,2,0
0,2,3,0
0,68,27,0
0,64,1,0
1,27,1,0
0,62,13,0
1,58,38,0
0,1,11,1
3,10,3,2
0,18,17,0
1,18,1,0
0,43,20,0
0,0,1,1
0,54,26,0
0,69,1,0
0,60,1,0
0,69,36,1
1,28,11,0
0,70,1,0
0,61,29,0
0,30,29,0
2,18,13,0
0,35,1,0
1,27,1,0
2,6,47,1
0,0,1,0
0,57,6,0
0,7,2,0
0,31,1,0
0,49,1,1
1,27,1,0
0,37,1,1
3,23,1,0
0,26,2,0
0,42,1,0
4,3,1,4
3,23,1,1
0,70,1,0
0,42,1,0
1,11,1,0
2,59,6,0
0,23,1,0
0,39,1,0
1,6,1,0
0,21,19,0
0,67,15,0
0,39,1,1
0,9,108,5
3,14,1,0
0,17,1,0
0,51,2,0
0,42,2,0
36,9,16,15
0,9,1,0
2,10,2,2
4,3,2,0
0,6,1,0
0,67,2,0
0,66,2,0
3,18,1,0
1,50,2,0
1,41,15,0
1,34,27,0
0,38,3,0
4,6,2,1
0,40,13,0
0,70,2,0
2,34,6,0
2,28,20,1
4,22,18,1
0,67,14,0
0,61,13,0
20,32,17,1
3,11,1,0
1,41,1,0
3,18,4,3
8,7,24,7
2,46,18,0
0,60,3,0
0,54,1,1
1,56,65,1
22,10,32,5
30,18,68,5
7,18,30,2
1,71,57,0
5,35,27,0
8,32,13,0
16,11,30,7
0,51,3,0
2,59,39,0
1,30,1,0
9,20,3,0
22,8,156,40
4,5,13,9
1,1,2,2
0,66,3,0
7,24,16,0
0,0,11,3
9,15,21,7
0,54,33,0
47,3,158,63
1,3,2,2
4,21,3,0
0,53,66,0
0,47,1,0
5,13,2,0
0,60,198,0
28,26,151,2
0,45,1,0
1,55,54,0
0,50,1,0
0,5,2,0
2,43,33,0
1,47,2,1
1,27,22,0
3,64,175,0
1,39,1,0
43,10,271,10
0,71,53,0
0,55,1,0
6,20,33,5
4,53,90,0
5,47,50,1
0,54,15,0
0,58,51,0
5,35,1,0
28,11,45,3
9,13,20,2
11,33,59,0
2,8,2,0
11,11,4,8
3,64,62,1
7,54,67,2
11,10,1,1
0,71,73,0
1,57,20,0
17,30,36,1
1,51,1,0
0,32,13,0
12,1,21,4
3,27,1,0
1,64,47,0
1,10,4,2
1,69,19,0
0,56,29,0
7,36,44,0
8,33,30,3
0,24,1,0
1,28,1,0
7,31,52,6
22,25,110,4
6,40,30,1
4,67,152,2
1,42,4,1
1,37,6,0
15,19,48,9
12,53,285,0
1,24,24,2
0,32,11,0
2,65,64,1
60,4,213,71
18,14,14,4
33,15,230,24
8,52,143,1
0,66,75,0
5,26,2,0
13,38,29,2
8,36,54,2
35,5,1,8
28,26,93,10
33,9,45,12
7,4,3,3
22,22,29,2
0,69,184,0
1,64,89,1
44,22,50,3
1,50,15,0
0,43,2,0
3,32,1,3
0,57,1,0
42,10,13,3
6,34,59,3
0,51,2,1
166,11,186,43
3,51,43,2
3,49,2,0
3,40,29,0
22,34,128,3
0,63,2,0
9,19,28,5
34,24,53,3
19,29,95,3
3,7,1,1
18,40,109,4
0,29,2,0
34,34,138,4
3,14,33,1
1,58,1,0
16,27,57,2
27,19,60,6
11,37,113,1
1,59,66,0
17,20,11,1
0,56,1,0
25,2,133,25
417,20,1252,95
9,63,421,5
22,18,23,3
58,21,39,9
250,17,327,41
1,4,1,5
8,38,37,0
0,62,58,1
1,49,68,0
47,33,40,0
3,49,73,1
35,2,308,163
17,35,45,1
2,9,4,0
0,27,35,0
0,45,1,0
21,4,69,17
4,3,1,15
63,4,144,58
12,30,26,2
1,62,18,0
2,55,16,0
0,53,3,0
18,70,81,2
16,29,30,3
18,39,49,0
17,3,103,36
0,58,1,0
0,45,4,0
0,30,2,0
0,22,1,0
3,27,1,2
0,51,1,0
0,23,1,0
0,14,2,0
0,51,1,0
1,45,5,0
5,20,2,1
0,66,1,0
0,43,1,0
0,41,1,0
2,19,2,0
0,31,1,0
2,19,2,0
0,54,1,0
0,4,5,2
0,69,2,0
0,33,1,0
0,71,3,0
0,42,11,1
1,35,4,1
8,27,1,0
0,53,4,0
1,65,1,0
0,32,1,0
0,71,3,0
0,0,33,6
0,25,20,0
1,23,11,1
0,60,2,0
0,35,1,0
6,58,1,0
0,27,1,0
1,15,1,0
0,7,4,0
1,63,1,0
6,25,1,1
0,72,3,0
3,39,4,2
0,1,2,4
0,44,4,0
2,22,3,0
0,52,2,0
0,21,1,0
68,1,82,102
68,44,216,31
1,49,16,0
43,21,14,6
51,65,1890,6
20,63,209,8
93,27,291,27
33,4,594,33
79,12,260,23
5,56,19,0
0,48,16,1
4,58,43,1
92,29,143,24
76,28,212,18
326,20,551,85
14,50,148,2
343,11,839,134
57,27,78,13
4,42,31,2
11,26,2,2
210,14,148,45
883,32,1548,184
3,68,141,1
17,68,486,0
168,20,360,58
34,21,1,5
8,30,21,1
21,11,1,1
21,13,50,9
0,69,4,0
39,5,24,10
3,51,3,0
3,44,1,0
17,17,49,1
2,46,1,0
0,0,332,225
0,52,13,0
2,38,1,1
9,37,2,3
79,18,3,10
50,26,1,4
4,11,15,1
15,5,1,5
0,70,2,0
3,60,1,0
0,72,12,0
33,21,3,0
6,51,3,2
5,49,1,0
15,28,2,3
20,25,20,2
0,58,2,0
4,48,20,0
9,24,11,0
9,45,22,3
2,48,4,0
10,58,193,0
9,8,4,1
20,37,11,6
0,46,4,0
4,53,65,2
3,55,23,2
23,35,5,11
35,29,19,10
0,33,1,1
2,52,2,0
56,59,33,13
25,61,18,0
99,6,22,42
7,48,16,0
7,44,3,5
72,25,11,8
254,8,2,48
123,10,21,42
8,49,127,0
3,53,17,1
7,17,24,0
1,49,36,0
24,5,2,4
44,11,42,8
9,51,11,0
3,32,18,0
53,20,1,11
21,5,1,8
0,44,3,1
31,1,1,29
11,2,26,17
12,20,3,2
53,9,3,7
0,44,1,0
8,29,2,0
6,4,1,1
0,71,73,0
6,69,88,1
7,28,32,0
0,72,1,0
0,50,2,0
0,42,3,0
0,25,1,0
0,30,2,0
0,23,1,0
0,56,2,0
1,14,1,0
2,9,3,1
0,48,2,0
0,13,2,0
0,7,1,0
0,61,2,0
0,43,1,0
1,11,1,1
0,38,1,0
0,43,1,0
0,48,1,0
1,36,1,0
0,15,2,0
0,69,3,0
0,34,1,0
5,25,2,0
0,48,3,0
0,16,1,0
0,9,1,0
0,60,3,0
0,54,3,0
0,22,4,0
0,33,1,0
0,35,1,0
0,66,1,0
0,6,1,0
0,24,2,0
0,17,1,0
0,42,2,0
0,10,1,1
2,19,2,0
1,37,1,0
0,52,5,0
3,10,1,0
0,72,2,0
0,36,1,0
0,56,1,0
7,21,1,1
0,47,1,0
0,70,2,0
0,41,1,0
0,58,1,0
0,57,1,0
0,70,1,0
0,47,1,0
0,71,1,0
0,19,4,0
0,59,1,0
0,65,1,0
0,27,1,0
0,23,1,0
0,69,1,0
0,17,1,0
0,35,2,0
2,3,3,1
1,19,2,0
0,6,1,0
0,55,1,0
0,44,1,0
0,11,1,0
0,47,4,0
2,16,1,0
1,23,1,0
0,63,1,0
0,21,2,0
0,25,1,0
0,52,1,0
0,19,1,0
0,70,2,0
33,31,58,1
20,45,28,1
0,47,2,0
108,34,303,41
233,22,100,29
112,29,14,15
2,67,51,0
17,39,40,4
16,43,23,1
4,54,46,0
2,72,36,0
32,8,60,5
4,56,95,2
3,59,13,1
15,33,29,0
0,62,13,0
42,18,27,1
0,55,15,0
20,28,24,1
13,29,288,1
75,20,28,5
101,31,52,13
62,10,22,20
7,18,13,0
0,68,120,0
5,58,49,4
8,42,385,3
2,63,23,3
2,63,53,0
51,9,28,14
15,4,44,15
28,15,21,5
18,20,51,1
1,72,50,0
14,21,18,3
8,44,38,0
2,27,12,1
4,53,53,4
111,45,420,15
115,7,38,60
3,37,3,0
1,59,2,1
0,68,25,0
0,64,2,0
0,72,3,0
7,45,11,0
7,16,49,4
87,24,14,6
8,11,5,1
19,45,27,1
0,59,3,0
0,40,1,0
52,10,1,41
328,19,32,31
79,5,19,25
3,51,27,1
44,10,17,14
11,30,14,1
2,56,21,1
26,36,27,5
66,6,43,19
23,43,141,11
2,43,2,2
9,32,30,0
9,7,1,0
0,53,1,0
32,15,266,5
2,18,1,0
3,2,1,2
0,51,3,0
2,17,3,0
32,3,142,19
0,33,27,1
13,34,2107,1
17,6,42,8
17,30,269,2
5,38,42,2
31,24,1,1
4,54,160,1
1,69,24,0
5,30,52,0
14,6,1,2
29,16,348,9
4,32,100,0
3,18,3,0
6,5,48,2
0,52,12,1
13,15,3,3
7,6,15,3
5,12,3,0
0,66,30,0
0,69,53,0
1,65,153,0
3,7,2,4
4,42,70,0
6,16,2,2
15,21,92,0
2,42,90,1
0,67,2,0
0,56,2,0
1,35,57,1
9,9,17,1
0,69,80,0
8,1,1,6
0,69,13,0
0,53,109,0
1,17,12,1
4,18,50,1
5,8,12,1
1,59,2,1
2,5,27,1
1,31,11,0
0,63,15,1
1,29,3,0
28,3,280,10
4,34,19,0
0,35,6,0
1,45,21,0
0,68,41,0
1,34,33,0
4,28,1,0
49,26,36,9
24,69,128,11
119,37,234,42
423,22,842,52
0,9,1,0
6,2,2,3
0,0,48,0
0,31,17,0
0,55,287,0
4,30,1,0
0,71,21,0
1,49,80,0
0,11,1,0
0,7,1,0
10,14,153,4
0,38,39,0
3,57,194,1
0,62,14,0
1,15,13,2
0,36,2,0
5,13,1,0
0,16,2,0
12,18,78,3
2,10,4,0
4,30,34,0
0,66,30,0
26,3,362,10
6,29,84,0
9,4,57,5
0,69,32,0
1,32,52,0
0,26,65,0
0,70,32,0
0,54,54,0
2,8,1,2
0,26,4,0
0,54,1,0
0,43,3,1
8,30,86,1
0,37,44,0
0,55,1,0
0,41,1,0
0,59,1,0
595,19,173,81
6,62,223,1
6,56,145,4
121,21,44,17
492,10,120,81
124,35,210,47
56,44,1370,11
28,44,40,5
116,22,221,14
228,3,41,167
14,52,28,2
71,4,464,92
70,13,77,16
0,43,1,0
7,13,3,0
3,25,3,0
6,15,11,1
3,46,23,0
2,9,1,1
0,26,1,0
1,36,1,0
17,7,36,5
0,54,2,0
0,43,1,0
0,59,4,0
0,70,6,1
1,26,1,0
1,26,2,0
4,5,28,8
1,40,23,0
0,69,1,0
3,14,39,3
4,45,38,0
6,12,31,3
0,37,12,1
5,50,2,0
0,56,23,0
0,70,1,0
6,11,1,2
0,52,1,0
4,20,3,0
0,68,2,0
1,30,76,0
0,39,23,2
0,72,1,0
7,16,14,0
1,59,2,0
8,25,1,4
0,5,21,2
0,57,1,0
0,52,2,0
7,8,1,3
5,17,17,0
0,68,2,0
0,60,12,0
10,23,20,2
0,63,2,0
41,19,240,7
13,53,2202,6
10,31,182,4
0,69,2,0
0,65,13,2
0,52,4,2
11,15,12,5
5,19,73,0
13,5,19,5
5,26,1,0
0,63,1,0
6,26,2,3
1,48,2,1
16,15,2,1
1,35,4,0
3,46,3,1
18,3,77,21
6,40,4,0
5,14,2,1
18,29,2,5
1,70,15,2
0,38,2,0
12,4,1,9
0,38,3,0
5,27,12,2
2,7,3,0
2,43,1,3
0,3,1,0
17,52,66,5
72,42,250,25
0,0,574,190
7,38,45,1
44,39,64,22
97,47,1467,31
5,69,36,1
35,33,60,7
0,0,56,189
103,67,1085,16
133,33,620,50
22,35,135,7
50,71,762,10
606,7,815,276
61,6,44,17
9,68,392,2
24,33,150,8
3,53,36,0
17,27,63,7
13,49,450,5
91,15,51,11
355,7,203,118
15,44,20,1
247,24,130,26
363,22,89,50
0,0,169,1305
0,7,2,0
0,22,2,0
0,18,2,0
2,7,2,0
0,7,2,0
0,46,2,0
9,3,4,5
3,45,11,3
5,59,5,1
21,29,11,5
9,11,5,2
0,72,3,0
3,29,4,0
6,11,3,1
1,30,2,0
1,65,5,1
0,53,4,0
0,11,1,0
2,26,3,0
0,56,4,0
27,21,4,2
11,2,5,21
1,6,20,3
1,56,8,0
0,64,4,0
5,28,2,1
6,10,3,2
4,27,3,0
0,43,1,0
0,6,2,1
0,61,3,0
0,53,1,0
1,29,1,0
1,18,1,1
0,0,3,1
1,48,1,0
7,20,3,1
4,37,6,0
4,36,2,0
2,22,1,0
0,47,1,0
0,56,1,0
1,16,1,1
3,28,3,1
0,71,1,0
0,42,1,0
2,7,2,0
2,5,13,4
0,62,1,0
0,68,1,0
0,51,1,0
2,30,2,0
8,21,3,1
6,23,1,0
0,67,4,0
0,53,3,0
16,35,4,0
3,15,1,0
5,60,2,4
0,52,1,0
2,34,2,1
6,8,4,3
0,2,2,1
0,43,1,0
1,18,2,0
0,45,3,0
2,3,3,1
0,49,3,0
0,35,1,1
0,54,5,0
1,31,1,0
0,47,2,0
1,54,2,0
0,69,2,0
5,23,1,0
0,0,4,4
1,36,1,1
2,5,11,3
0,63,2,0
0,68,3,0
0,66,2,0
0,41,2,0
1,45,2,0
0,8,1,0
0,14,2,0
0,37,3,0
0,58,1,0
0,65,3,0
0,57,2,0
1,65,2,0
2,22,2,0
0,52,1,0
0,38,3,0
0,0,3,8
2,12,3,0
3,10,3,0
0,40,2,0
1,40,3,0
0,61,2,0
3,15,2,1
0,62,1,0
0,72,3,0
1,72,2,0
0,31,2,1
0,37,1,0
0,55,2,0
5,16,2,0
0,66,2,0
0,34,4,0
0,61,2,0
0,69,1,0
0,12,3,0
0,38,2,0
2,36,2,0
1,23,4,0
19,16,6,2
6,4,3,2
0,39,1,0
5,20,1,1
1,37,2,0
3,22,4,1
4,33,28,1
0,48,2,0
2,34,4,0
0,35,1,0
0,46,3,0
0,66,3,0
0,65,3,0
3,28,1,1
0,59,2,0
4,32,1,0
1,58,3,0
23,9,2,8
0,56,16,0
0,37,2,1
0,52,2,0
0,44,2,0
11,29,2,1
1,5,2,2
21,26,11,1
4,35,2,0
12,23,3,0
0,67,3,0
0,19,2,0
1,45,2,0
0,58,2,2
10,15,1,0
0,63,1,0
0,61,4,0
0,67,3,0
6,5,1,2
5,23,2,0
0,50,1,0
6,19,1,0
6,12,1,0
7,9,1,2
3,13,2,0
0,66,1,0
1,37,1,0
0,70,1,0
0,51,2,0
0,57,1,0
7,24,2,0
4,8,2,3
1,54,2,0
4,1,3,3
0,0,11,15
0,30,1,0
3,18,2,1
10,35,5,0
0,49,3,1
1,44,2,1
0,59,2,0
0,55,3,0
0,57,2,0
3,11,1,0
1,15,1,0
3,18,1,1
0,57,1,0
1,53,2,0
0,40,1,0
2,28,3,0
2,53,7,1
2,29,1,0
3,9,1,0
5,18,3,4
0,60,4,0
0,56,2,0
4,21,2,0
3,26,2,0
4,8,1,2
0,62,1,0
3,27,1,1
0,52,2,0
1,28,5,0
1,62,1,0
2,10,2,0
1,57,2,1
0,0,2,11
7,20,3,0
0,60,1,0
3,23,2,0
10,11,1,3
0,58,2,0
3,16,1,1
2,3,2,1
1,28,2,0
3,17,2,1
1,43,2,0
0,50,3,1
1,64,2,0
3,5,2,2
0,50,2,0
0,62,1,0
1,33,2,1
2,14,2,1
0,10,1,0
0,18,1,0
0,4,1,0
0,30,1,0
0,19,1,0
0,18,1,0
0,11,1,0
0,46,1,0
0,35,1,0
1,16,1,0
1,13,1,0
0,63,1,0
0,22,1,0
1,24,2,0
0,46,23,2
8,71,951,4
14,50,1379,8
13,35,68,0
0,52,32,2
48,15,559,4
12,15,38,1
8,58,1207,2
52,2,523,24
36,40,1392,6
2,55,11,0
15,49,539,8
17,72,728,8
3,69,1443,1
1,65,126,0
22,36,995,1
6,53,582,0
2,55,18,1
30,33,639,4
10,57,663,1
2,48,23,2
1,30,32,2
1,46,21,0
2,48,432,0
44,16,27,8
46,16,107,5
0,58,3,1
551,1,526,832
9,39,19,0
36,40,278,1
4,37,1,1
3,28,1,1
0,65,1,0
0,44,2,0
10,19,1,5
0,46,1,0
1,58,1,0
0,45,1,1
29,16,2,1
1,52,3,0
21,22,2,0
10,23,2,1
0,71,1,0
6,23,3,0
0,67,2,0
1,53,2,0
0,65,1,0
6,16,1,0
8,2,3,5
2,26,1,0
19,20,1,2
0,67,1,1
12,3,2,2
0,69,1,0
2,34,2,0
9,2,2,3
0,0,1,12
7,5,1,3
0,42,1,0
0,64,1,0
17,22,1,0
1,34,1,0
0,34,2,0
0,48,3,0
0,21,2,0
4,23,1,1
9,27,1,0
0,42,1,0
3,30,3,0
5,6,1,3
19,24,13,3
6,10,1,3
0,22,1,0
0,46,1,0
0,51,3,0
1,31,1,0
0,58,1,0
0,65,1,0
0,48,2,0
5,17,1,0
12,11,14,2
8,18,1,1
0,49,1,0
0,37,1,0
0,52,2,0
0,65,2,0
12,6,12,21
0,60,2,0
4,41,4,1
2,66,20,1
2,40,2,0
1,71,3,0
3,24,1,1
27,17,15,8
1,39,17,1
0,44,2,0
0,41,1,0
38,14,4,13
0,57,2,0
7,38,2,2
2,52,19,0
0,62,13,0
15,8,19,3
0,65,4,0
0,67,6,1
10,33,2,1
1,57,18,1
0,61,4,0
5,6,14,3
2,71,5,0
0,61,5,0
0,0,15,20
0,63,3,0
2,48,3,1
14,24,2,2
12,40,2,3
0,70,2,1
0,67,3,0
3,4,3,0
2,37,2,0
0,57,2,0
0,69,1,0
3,16,2,1
14,18,1,1
0,63,2,2
0,48,1,0
25,23,1,3
4,35,1,0
0,58,1,0
3,35,24,0
6,7,1,1
2,52,3,1
1,65,1,0
9,38,3,1
0,54,4,0
9,30,71,1
6,37,1,0
4,58,13,0
1,54,3,0
9,6,2,2
33,9,3,3
0,66,2,0
2,31,5,1
25,29,17,1
16,12,1,4
19,12,1,5
5,36,2,0
0,67,1,0
0,61,2,0
0,53,2,0
7,35,3,4
1,58,2,0
29,13,2,5
51,14,1,17
4,26,1,0
14,19,22,0
0,70,3,0
20,10,4,1
3,31,3,0
3,44,11,3
5,53,67,1
1,68,26,0
1,55,1,0
3,11,12,3
11,13,12,2
4,42,6,1
11,22,2,0
19,2,2,24
0,53,3,0
43,21,2,1
0,37,4,0
5,17,1,0
1,50,2,0
10,32,3,0
0,50,13,0
8,3,1,6
1,49,1,1
27,12,1,4
15,14,2,3
16,22,1,3
14,29,2,0
3,51,44,0
0,28,3,0
11,3,29,19
0,66,1,0
6,1,3,3
0,54,1,0
2,8,1,0
1,26,1,0
0,17,4,0
0,40,1,0
0,63,1,0
0,23,1,0
0,41,1,0
0,31,1,0
0,53,1,0
0,22,1,0
1,72,1,1
0,34,1,0
0,42,1,0
0,54,1,0
0,59,5,0
2,20,5,0
0,72,2,0
0,68,1,0
0,71,1,0
2,23,1,0
0,2,1,0
3,28,1,0
0,53,1,0
0,45,2,0
0,24,1,0
0,12,1,0
0,48,1,0
0,39,1,0
0,2,1,2
0,68,1,0
1,5,1,1
2,17,1,0
0,53,2,0
1,32,2,0
0,47,1,0
0,56,1,0
1,37,6,0
0,39,1,0
0,34,1,0
0,41,1,0
0,32,1,0
0,1,2,0
1,17,2,0
36,26,499,3
29,17,348,6
51,38,359,6
22,38,696,1
68,47,7779,17
145,7,4011,127
55,43,5088,9
70,36,6703,5
11,64,3973,6
12,57,7247,4
160,38,7266,15
65,39,3194,11
8,67,4603,3
128,5,3041,173
4,60,4275,8
88,1,4164,261
369,29,5333,31
1,62,1305,2
34,45,1559,3
544,24,5800,60
257,3,8077,408
147,24,1557,9
32,42,1429,1
507,20,4673,113
15,4,2,3
18,12,27,5
12,33,39,0
8,3,15,4
8,16,35,0
23,5,48,5
0,67,30,0
2,32,11,1
3,42,1,0
1,44,56,0
3,35,29,1
39,5,31,22
0,0,31,33
0,69,2,0
10,21,2,0
0,66,2,0
4,36,11,1
4,16,1,0
1,60,80,0
2,22,21,0
7,8,17,2
0,49,1,0
4,15,1,0
2,72,6,1
6,25,11,4
9,14,3,2
0,33,2,0
10,35,37,1
4,12,2,1
25,13,68,5
0,45,39,2
0,46,141,1
5,10,1,0
10,9,5,0
1,41,17,0
0,30,1,0
5,13,3,0
0,64,18,0
0,46,1,0
0,63,3,0
0,47,13,0
2,4,2,0
0,29,29,0
15,7,1,0
11,13,13,1
3,32,1,0
9,20,26,9
0,36,1,0
0,52,3,0
6,10,3,2
1,66,2,0
30,16,2,16
8,20,2,0
4,20,2,0
0,38,2,0
86,20,1,34
120,14,3,11
0,56,3,0
0,0,2,11
1,39,15,6
6,16,1,7
3,42,14,0
0,50,1,0
1,34,4,0
4,33,2,0
0,63,6,0
7,21,1,1
14,3,39,9
13,16,18,1
3,51,3,0
15,6,42,3
1,42,3,0
2,44,1,0
17,24,15,1
0,35,16,0
0,66,1,0
9,25,2,0
23,8,12,8
12,24,13,0
0,52,1,0
10,54,1,3
12,62,41,0
0,72,1,0
1,56,20,0
4,3,12,6
137,18,16,10
0,59,20,0
0,60,11,0
0,65,1,0
0,1,4,5
12,17,12,0
0,47,1,0
7,33,44,2
62,10,43,13
4,16,1,2
0,48,5,1
4,40,54,0
0,59,23,0
6,63,15,1
3,51,67,0
2,52,47,1
25,19,12,6
12,7,2,0
151,29,881,46
0,60,1,0
4,22,1,0
0,59,1,0
39,39,192,18
316,10,42,313
22,33,47,3
1,62,40,1
135,12,316,20
19,60,466,1
428,12,904,121
4,59,26,2
9,56,73,2
411,19,223,81
42,42,245,14
7,49,46,0
0,66,50,1
81,41,17,21
119,6,363,84
1,70,12,1
32,16,19,11
14,1,65,36
63,14,107,28
482,17,1231,159
184,27,149,37
4,41,30,2
136,26,647,66
172,26,352,51
3,43,13,0
16,35,123,4
83,53,79,5
29,21,39,10
65,9,107,60
130,14,819,16
50,12,103,23
1,66,74,2
51,56,639,7
66,5,184,66
12,41,71,2
319,18,291,100
164,35,49,30
0,69,2,0
2,30,4,0
0,63,29,0
1,51,52,0
1,72,21,0
4,40,49,0
100,17,30,2
1,31,2,0
0,47,1,0
0,2,1,0
0,46,2,0
0,21,1,0
0,32,3,0
0,47,4,1
0,64,1,0
1,27,1,0
0,4,1,0
84,13,40,7
0,72,57,0
2,58,544,0
0,62,14,0
0,38,1,1
0,8,3,0
0,70,1,0
