comm24,baseTime,shares,hrs,output
35,33,60,24,7
0,0,56,24,189
103,67,1085,24,16
133,33,620,24,50
22,35,135,24,7
50,71,762,24,10
606,7,815,24,276
61,6,44,24,17
9,68,392,24,2
24,33,150,24,8
3,53,36,24,0
17,27,63,24,7
13,49,450,24,5
91,15,51,24,11
355,7,203,24,118
15,44,20,15,1
247,24,130,21,26
363,22,89,19,50
0,0,169,24,1305
0,7,2,24,0
0,22,2,24,0
0,18,2,24,0
2,7,2,24,0
0,7,2,24,0
0,46,2,24,0
9,3,4,24,5
3,45,11,24,3
5,59,5,24,1
21,29,11,24,5
9,11,5,24,2
0,72,3,24,0
3,29,4,24,0
6,11,3,24,1
1,30,2,24,0
1,65,5,24,1
0,53,4,24,0
0,11,1,24,0
2,26,3,24,0
0,56,4,24,0
27,21,4,24,2
11,2,5,24,21
1,6,20,24,3
1,56,8,24,0
0,64,4,24,0
5,28,2,24,1
6,10,3,24,2
4,27,3,24,0
0,43,1,24,0
0,6,2,24,1
0,61,3,24,0
0,53,1,24,0
1,29,1,24,0
1,18,1,24,1
0,0,3,24,1
1,48,1,24,0
7,20,3,24,1
4,37,6,24,0
4,36,2,24,0
2,22,1,24,0
0,47,1,24,0
0,56,1,24,0
1,16,1,24,1
3,28,3,24,1
0,71,1,24,0
0,42,1,24,0
2,7,2,24,0
2,5,13,24,4
0,62,1,24,0
0,68,1,24,0
0,51,1,24,0
2,30,2,24,0
8,21,3,24,1
6,23,1,24,0
0,67,4,24,0
0,53,3,24,0
16,35,4,24,0
3,15,1,24,0
5,60,2,24,4
0,52,1,24,0
2,34,2,24,1
6,8,4,24,3
0,2,2,24,1
0,43,1,24,0
1,18,2,24,0
0,45,3,24,0
2,3,3,24,1
0,49,3,24,0
0,35,1,24,1
0,54,5,24,0
1,31,1,24,0
0,47,2,24,0
1,54,2,24,0
0,69,2,24,0
5,23,1,24,0
0,0,4,24,4
1,36,1,24,1
2,5,11,24,3
0,63,2,24,0
0,68,3,24,0
0,66,2,24,0
0,41,2,24,0
1,45,2,24,0
0,8,1,24,0
0,14,2,24,0
0,37,3,24,0
0,58,1,24,0
0,65,3,24,0
0,57,2,24,0
1,65,2,24,0
2,22,2,24,0
0,52,1,24,0
0,38,3,24,0
0,0,3,24,8
2,12,3,24,0
3,10,3,24,0
0,40,2,24,0
1,40,3,24,0
0,61,2,24,0
3,15,2,24,1
0,62,1,24,0
0,72,3,24,0
1,72,2,24,0
0,31,2,24,1
0,37,1,24,0
0,55,2,24,0
5,16,2,24,0
0,66,2,24,0
0,34,4,24,0
0,61,2,24,0
0,69,1,24,0
0,12,3,24,0
0,38,2,24,0
2,36,2,24,0
1,23,4,24,0
19,16,6,24,2
6,4,3,24,2
0,39,1,24,0
5,20,1,24,1
1,37,2,24,0
3,22,4,24,1
4,33,28,24,1
0,48,2,24,0
2,34,4,24,0
0,35,1,24,0
0,46,3,24,0
0,66,3,24,0
0,65,3,24,0
3,28,1,24,1
0,59,2,24,0
4,32,1,24,0
1,58,3,24,0
23,9,2,24,8
0,56,16,24,0
0,37,2,24,1
0,52,2,24,0
0,44,2,24,0
11,29,2,24,1
1,5,2,24,2
21,26,11,24,1
4,35,2,24,0
12,23,3,24,0
0,67,3,24,0
0,19,2,24,0
1,45,2,24,0
0,58,2,24,2
10,15,1,24,0
0,63,1,24,0
0,61,4,24,0
0,67,3,24,0
6,5,1,24,2
5,23,2,24,0
0,50,1,24,0
6,19,1,24,0
6,12,1,24,0
7,9,1,24,2
3,13,2,24,0
0,66,1,24,0
1,37,1,24,0
0,70,1,24,0
0,51,2,24,0
0,57,1,24,0
7,24,2,24,0
4,8,2,24,3
1,54,2,24,0
4,1,3,24,3
0,0,11,24,15
0,30,1,24,0
3,18,2,24,1
10,35,5,24,0
0,49,3,24,1
1,44,2,24,1
0,59,2,24,0
0,55,3,24,0
0,57,2,24,0
3,11,1,24,0
1,15,1,24,0
3,18,1,24,1
0,57,1,24,0
1,53,2,24,0
0,40,1,24,0
2,28,3,24,0
2,53,7,24,1
2,29,1,24,0
3,9,1,24,0
5,18,3,24,4
0,60,4,24,0
0,56,2,24,0
4,21,2,24,0
3,26,2,24,0
4,8,1,24,2
0,62,1,24,0
3,27,1,24,1
0,52,2,24,0
1,28,5,24,0
1,62,1,24,0
2,10,2,24,0
1,57,2,24,1
0,0,2,24,11
7,20,3,24,0
0,60,1,24,0
3,23,2,24,0
10,11,1,24,3
0,58,2,24,0
3,16,1,24,1
2,3,2,24,1
1,28,2,24,0
3,17,2,24,1
1,43,2,24,0
0,50,3,24,1
1,64,2,24,0
3,5,2,24,2
0,50,2,24,0
0,62,1,24,0
1,33,2,24,1
2,14,2,24,1
0,10,1,24,0
0,18,1,24,0
0,4,1,24,0
0,30,1,24,0
0,19,1,24,0
0,18,1,24,0
0,11,1,24,0
0,46,1,24,0
0,35,1,24,0
1,16,1,24,0
1,13,1,24,0
0,63,1,24,0
0,22,1,24,0
1,24,2,24,0
0,46,23,24,2
8,71,951,24,4
14,50,1379,24,8
13,35,68,24,0
0,52,32,24,2
48,15,559,24,4
12,15,38,24,1
8,58,1207,24,2
52,2,523,24,24
36,40,1392,24,6
2,55,11,24,0
15,49,539,24,8
17,72,728,24,8
3,69,1443,24,1
1,65,126,24,0
22,36,995,24,1
6,53,582,24,0
2,55,18,24,1
30,33,639,24,4
10,57,663,24,1
2,48,23,24,2
1,30,32,24,2
1,46,21,24,0
2,48,432,24,0
44,16,27,24,8
46,16,107,24,5
0,58,3,24,1
551,1,526,24,832
9,39,19,24,0
36,40,278,24,1
4,37,1,24,1
3,28,1,24,1
0,65,1,24,0
0,44,2,24,0
10,19,1,24,5
0,46,1,24,0
1,58,1,24,0
0,45,1,24,1
29,16,2,24,1
1,52,3,24,0
21,22,2,24,0
10,23,2,24,1
0,71,1,24,0
6,23,3,24,0
0,67,2,24,0
1,53,2,24,0
0,65,1,24,0
6,16,1,24,0
8,2,3,24,5
2,26,1,24,0
19,20,1,24,2
0,67,1,24,1
12,3,2,24,2
0,69,1,24,0
2,34,2,24,0
9,2,2,24,3
0,0,1,24,12
7,5,1,24,3
0,42,1,24,0
0,64,1,24,0
17,22,1,24,0
1,34,1,24,0
0,34,2,24,0
0,48,3,24,0
0,21,2,24,0
4,23,1,24,1
9,27,1,24,0
0,42,1,24,0
3,30,3,24,0
5,6,1,24,3
19,24,13,24,3
6,10,1,24,3
0,22,1,24,0
0,46,1,24,0
0,51,3,24,0
1,31,1,24,0
0,58,1,24,0
0,65,1,24,0
0,48,2,24,0
5,17,1,24,0
12,11,14,24,2
8,18,1,24,1
0,49,1,24,0
0,37,1,24,0
0,52,2,24,0
0,65,2,24,0
12,6,12,24,21
0,60,2,24,0
4,41,4,24,1
2,66,20,24,1
2,40,2,24,0
1,71,3,24,0
3,24,1,24,1
27,17,15,24,8
1,39,17,24,1
0,44,2,24,0
0,41,1,24,0
38,14,4,24,13
0,57,2,24,0
7,38,2,24,2
2,52,19,24,0
0,62,13,24,0
15,8,19,24,3
0,65,4,24,0
0,67,6,24,1
10,33,2,24,1
1,57,18,24,1
0,61,4,24,0
5,6,14,24,3
2,71,5,24,0
0,61,5,24,0
0,0,15,24,20
0,63,3,24,0
2,48,3,24,1
14,24,2,24,2
12,40,2,24,3
0,70,2,24,1
0,67,3,24,0
3,4,3,24,0
2,37,2,24,0
0,57,2,24,0
0,69,1,24,0
3,16,2,24,1
14,18,1,24,1
0,63,2,24,2
0,48,1,24,0
25,23,1,24,3
4,35,1,24,0
0,58,1,24,0
3,35,24,24,0
6,7,1,24,1
2,52,3,24,1
1,65,1,24,0
9,38,3,24,1
0,54,4,24,0
9,30,71,24,1
6,37,1,24,0
4,58,13,24,0
1,54,3,24,0
9,6,2,24,2
33,9,3,24,3
0,66,2,24,0
2,31,5,24,1
25,29,17,24,1
16,12,1,24,4
19,12,1,24,5
5,36,2,24,0
0,67,1,24,0
0,61,2,24,0
0,53,2,24,0
7,35,3,24,4
1,58,2,24,0
29,13,2,24,5
51,14,1,24,17
4,26,1,24,0
14,19,22,24,0
0,70,3,24,0
20,10,4,24,1
3,31,3,24,0
3,44,11,24,3
5,53,67,24,1
1,68,26,24,0
1,55,1,24,0
3,11,12,24,3
11,13,12,24,2
4,42,6,24,1
11,22,2,24,0
19,2,2,24,24
0,53,3,24,0
43,21,2,24,1
0,37,4,24,0
5,17,1,24,0
1,50,2,24,0
10,32,3,24,0
0,50,13,24,0
8,3,1,24,6
1,49,1,24,1
27,12,1,24,4
15,14,2,24,3
16,22,1,24,3
14,29,2,24,0
3,51,44,24,0
0,28,3,24,0
11,3,29,24,19
0,66,1,24,0
6,1,3,24,3
0,54,1,24,0
2,8,1,24,0
1,26,1,24,0
0,17,4,24,0
0,40,1,24,0
0,63,1,24,0
0,23,1,24,0
0,41,1,24,0
0,31,1,24,0
0,53,1,24,0
0,22,1,24,0
1,72,1,24,1
0,34,1,24,0
0,42,1,24,0
0,54,1,24,0
0,59,5,24,0
2,20,5,24,0
0,72,2,24,0
0,68,1,24,0
0,71,1,24,0
2,23,1,24,0
0,2,1,24,0
3,28,1,24,0
0,53,1,24,0
0,45,2,24,0
0,24,1,24,0
0,12,1,24,0
0,48,1,24,0
0,39,1,24,0
0,2,1,24,2
0,68,1,24,0
1,5,1,24,1
2,17,1,24,0
0,53,2,24,0
1,32,2,24,0
0,47,1,24,0
0,56,1,24,0
1,37,6,24,0
0,39,1,24,0
0,34,1,24,0
0,41,1,24,0
0,32,1,24,0
0,1,2,24,0
1,17,2,24,0
36,26,499,24,3
29,17,348,24,6
51,38,359,24,6
22,38,696,24,1
68,47,7779,24,17
145,7,4011,24,127
55,43,5088,24,9
70,36,6703,24,5
11,64,3973,24,6
12,57,7247,24,4
160,38,7266,24,15
65,39,3194,24,11
8,67,4603,24,3
128,5,3041,24,173
4,60,4275,24,8
88,1,4164,24,261
369,29,5333,24,31
1,62,1305,24,2
34,45,1559,24,3
544,24,5800,24,60
257,3,8077,24,408
147,24,1557,24,9
32,42,1429,24,1
507,20,4673,24,113
15,4,2,24,3
18,12,27,24,5
12,33,39,24,0
8,3,15,24,4
8,16,35,24,0
23,5,48,24,5
0,67,30,24,0
2,32,11,24,1
3,42,1,24,0
1,44,56,24,0
3,35,29,24,1
39,5,31,24,22
0,0,31,24,33
0,69,2,24,0
10,21,2,24,0
0,66,2,24,0
4,36,11,24,1
4,16,1,24,0
1,60,80,24,0
2,22,21,24,0
7,8,17,24,2
0,49,1,24,0
4,15,1,24,0
2,72,6,24,1
6,25,11,24,4
9,14,3,24,2
0,33,2,24,0
10,35,37,24,1
4,12,2,24,1
25,13,68,24,5
0,45,39,24,2
0,46,141,24,1
5,10,1,24,0
10,9,5,24,0
1,41,17,24,0
0,30,1,24,0
5,13,3,24,0
0,64,18,24,0
0,46,1,24,0
0,63,3,24,0
0,47,13,24,0
2,4,2,24,0
0,29,29,24,0
15,7,1,24,0
11,13,13,24,1
3,32,1,24,0
9,20,26,24,9
0,36,1,24,0
0,52,3,24,0
6,10,3,24,2
1,66,2,24,0
30,16,2,24,16
8,20,2,24,0
4,20,2,24,0
0,38,2,24,0
86,20,1,24,34
120,14,3,24,11
0,56,3,24,0
0,0,2,24,11
1,39,15,24,6
6,16,1,24,7
3,42,14,24,0
0,50,1,24,0
1,34,4,24,0
4,33,2,24,0
0,63,6,24,0
7,21,1,24,1
14,3,39,24,9
13,16,18,24,1
3,51,3,24,0
15,6,42,24,3
1,42,3,24,0
2,44,1,24,0
17,24,15,24,1
0,35,16,24,0
0,66,1,24,0
9,25,2,24,0
23,8,12,24,8
12,24,13,24,0
0,52,1,24,0
10,54,1,24,3
12,62,41,24,0
0,72,1,24,0
1,56,20,24,0
4,3,12,24,6
137,18,16,24,10
0,59,20,24,0
0,60,11,24,0
0,65,1,24,0
0,1,4,24,5
12,17,12,24,0
0,47,1,24,0
7,33,44,24,2
62,10,43,24,13
4,16,1,24,2
0,48,5,24,1
4,40,54,24,0
0,59,23,24,0
6,63,15,24,1
3,51,67,24,0
2,52,47,24,1
25,19,12,24,6
12,7,2,24,0
151,29,881,24,46
0,60,1,24,0
4,22,1,24,0
0,59,1,24,0
39,39,192,24,18
316,10,42,24,313
22,33,47,24,3
1,62,40,24,1
135,12,316,24,20
19,60,466,24,1
428,12,904,24,121
4,59,26,24,2
9,56,73,24,2
411,19,223,24,81
42,42,245,24,14
7,49,46,24,0
0,66,50,24,1
81,41,17,24,21
119,6,363,24,84
1,70,12,24,1
32,16,19,24,11
14,1,65,24,36
63,14,107,24,28
482,17,1231,24,159
184,27,149,24,37
4,41,30,24,2
136,26,647,24,66
172,26,352,24,51
3,43,13,24,0
16,35,123,24,4
83,53,79,24,5
29,21,39,24,10
65,9,107,24,60
130,14,819,24,16
50,12,103,24,23
1,66,74,24,2
51,56,639,24,7
66,5,184,24,66
12,41,71,24,2
319,18,291,24,100
164,35,49,6,30
0,69,2,24,0
2,30,4,24,0
0,63,29,24,0
1,51,52,24,0
1,72,21,24,0
4,40,49,24,0
100,17,30,24,2
1,31,2,24,0
0,47,1,24,0
0,2,1,24,0
0,46,2,24,0
0,21,1,24,0
0,32,3,24,0
0,47,4,24,1
0,64,1,24,0
1,27,1,24,0
0,4,1,24,0
84,13,40,24,7
0,72,57,24,0
2,58,544,24,0
0,62,14,24,0
0,38,1,24,1
0,8,3,24,0
0,70,1,24,0
0,27,1,24,0
0,53,1,24,0
0,45,1,24,0
2,16,1,24,0
0,11,1,24,0
0,20,1,24,0
0,7,1,24,0
0,56,1,24,0
4,54,838,24,0
2,68,486,24,0
1,54,26,24,0
28,12,83,24,4
4,47,50,24,0
4,51,68,24,1
0,28,2,24,0
0,38,1,24,0
0,35,1,24,0
0,20,1,24,1
4,23,1,24,0
8,7,1,24,2
0,30,1,24,0
0,65,1,24,0
0,15,1,24,0
0,53,2,24,1
11,1,150,24,39
1,43,42,20,0
0,43,74,18,0
1,54,67,4,0
0,0,149,24,33
53,18,115,24,5
91,11,346,24,9
1,8,1,24,0
2,27,1,23,0
0,48,1,2,0
1,13,1,24,0
0,49,1,1,0
0,39,1,11,0
4,29,1,21,0
3,36,74,4,0
33,20,45,19,1
0,48,1,24,0
0,53,3,24,1
0,69,1,24,0
1,54,2,24,0
5,39,40,24,1
0,0,1,24,5
43,14,58,24,7
7,28,2,24,0
0,72,1,24,0
3,24,1,24,0
0,68,1,24,0
1,70,44,24,0
1,62,19,24,0
13,5,39,24,8
6,14,1,24,1
0,47,2,24,1
70,17,17,24,4
0,66,12,24,0
36,1,2,24,20
24,4,11,24,7
3,36,16,24,0
36,36,41,24,3
25,6,15,24,8
53,8,1,24,7
9,9,1,24,1
1,67,98,24,0
22,3,1,24,18
4,49,39,24,2
2,67,18,24,0
1,57,1,24,0
10,35,179,24,3
25,34,88,24,2
8,30,18,24,2
31,20,77,24,3
3,53,2,24,0
0,0,13,24,35
12,37,151,24,0
32,17,13,24,7
2,51,39,24,1
23,22,15,24,1
0,49,23,24,0
1,57,3,24,0
0,58,14,24,0
19,26,12,24,2
19,8,54,24,6
8,42,65,24,2
124,2,276,24,95
9,49,58,24,2
1,55,14,24,0
99,28,133,24,8
2,72,27,24,0
1,60,11,24,0
46,13,68,24,13
8,33,41,24,7
3,57,23,24,7
15,26,13,24,4
0,0,51,24,40
4,54,39,24,1
3,40,28,24,2
33,5,28,24,12
13,33,21,24,4
6,46,32,24,2
4,48,27,24,2
3,65,1,24,0
2,45,17,24,1
1,58,14,24,0
87,24,88,24,5
1,59,21,24,2
1,64,26,24,0
1,56,57,24,1
4,60,18,24,2
102,1,47,24,142
7,62,55,24,0
34,31,155,24,7
70,23,22,24,4
79,22,28,24,6
5,36,2,24,0
2,60,28,24,0
4,48,2,24,0
0,0,14,24,43
0,54,2,24,0
3,39,38,24,2
4,44,47,24,0
0,68,40,24,0
39,15,4,24,5
2,49,12,24,0
37,10,1,24,5
51,13,55,24,4
1,58,16,24,0
13,3,212,24,5
0,56,1,24,0
3,59,52,24,1
4,60,60,24,0
10,29,11,24,2
36,13,2,24,5
6,41,21,24,3
1,55,3,24,0
8,41,20,24,1
16,27,1,24,0
2,62,25,24,0
0,53,28,24,0
111,28,101,24,15
2,47,33,24,0
40,17,2,24,4
29,10,1,24,7
0,61,18,24,0
28,5,14,24,13
0,67,1,24,0
23,6,2,24,10
79,12,4,24,2
3,43,2,24,0
62,9,15,24,45
10,37,20,24,0
19,12,1,24,0
27,26,27,24,2
0,55,32,24,1
26,29,143,24,2
10,43,125,24,2
57,5,19,24,13
31,17,14,24,0
4,40,59,24,4
10,34,35,24,0
42,12,42,24,3
1,72,50,24,0
2,70,39,24,0
2,64,92,24,2
13,39,30,24,1
6,34,24,24,0
31,21,5,24,0
2,41,12,24,1
7,47,131,24,2
54,32,66,24,3
28,20,26,24,1
7,38,39,24,0
1,58,23,24,0
7,39,51,24,3
57,13,14,24,4
0,70,50,24,1
2,71,2,24,1
32,24,16,24,0
1,49,45,24,1
22,14,5,24,5
3,63,27,24,1
0,55,15,24,0
2,59,30,24,0
155,16,80,24,7
0,0,40,24,81
69,21,3,24,3
1,59,14,24,0
0,0,60,24,144
12,10,1,24,6
3,36,17,24,3
10,38,25,24,2
21,42,63,24,3
0,72,1,24,0
25,18,1,24,1
41,28,48,24,3
0,61,44,24,0
21,11,38,24,7
5,58,593,24,4
22,12,58,24,3
31,34,64,24,5
0,65,1,24,0
3,38,17,24,1
12,43,111,24,3
3,53,46,24,0
85,19,75,24,13
10,28,18,24,0
1,49,34,24,0
28,15,18,24,6
5,60,75,24,0
2,52,1,24,1
73,8,57,24,13
35,19,21,24,2
16,26,1,24,2
0,68,3,24,0
31,31,90,24,2
0,60,2,24,0
0,47,23,24,0
32,21,1,24,3
8,40,4,24,0
3,42,28,24,0
73,35,146,24,1
5,35,24,24,1
25,27,38,24,1
1,62,3,24,0
21,2,12,24,24
0,69,97,24,2
0,45,2,24,0
3,43,37,24,1
0,57,42,24,0
12,20,15,24,6
100,28,193,24,7
0,49,1,24,1
136,12,113,24,28
51,2,73,24,40
2,43,18,24,0
39,18,29,24,4
43,21,32,24,9
8,33,1,24,2
18,37,228,24,1
2,38,6,24,0
7,3,2,24,3
2,51,15,24,0
4,56,11,24,0
15,9,17,24,7
16,25,1,24,1
17,31,89,24,1
8,63,86,24,0
46,39,118,24,24
43,4,41,24,26
5,51,19,24,2
3,63,15,24,1
33,50,54,24,1
67,56,1530,24,12
22,51,180,24,3
3,26,1,24,1
366,8,280,24,115
468,23,153,24,42
47,38,64,24,15
7,47,63,10,1
13,36,27,4,0
17,11,40,24,6
0,43,2,24,0
0,3,1,24,1
0,57,1,24,0
4,10,1,24,2
15,24,1,24,0
2,17,1,24,0
1,4,2,24,0
0,47,1,24,0
7,15,1,24,2
6,29,4,24,0
0,72,2,24,0
0,51,4,24,0
0,71,1,24,0
2,23,1,24,3
7,3,2,24,3
1,19,2,24,0
4,22,2,24,0
2,38,3,24,1
1,67,4,24,0
10,20,1,24,1
16,23,1,24,1
0,37,1,24,0
1,31,1,24,0
0,51,1,24,0
1,20,1,24,0
6,24,1,24,0
3,10,1,24,0
0,42,1,24,0
0,54,1,24,0
0,52,1,24,0
0,4,1,24,0
0,66,3,24,0
2,17,1,24,1
0,28,2,24,0
0,18,1,24,0
0,61,1,24,0
3,8,1,24,0
0,66,1,24,0
0,71,1,24,0
5,3,1,24,0
0,53,1,24,0
0,33,1,24,0
1,30,1,24,0
0,54,1,24,0
2,4,1,24,0
0,55,1,24,0
0,69,2,24,0
0,54,1,24,0
0,66,1,24,0
0,67,1,24,0
1,18,1,24,0
0,23,2,24,0
0,50,1,24,0
1,17,19,24,0
0,70,1,24,0
0,36,1,24,0
0,0,1,24,0
0,1,1,24,0
0,22,1,24,0
0,6,3,24,0
0,54,1,24,0
0,46,1,24,0
1,20,1,24,0
0,52,1,24,0
0,30,1,24,0
4,25,11,24,0
7,15,2,24,5
0,44,1,24,0
1,26,1,24,0
0,17,2,24,0
0,9,2,24,0
0,68,1,24,0
0,57,1,24,0
0,23,1,24,0
0,28,1,24,0
0,33,1,24,0
0,36,1,24,0
0,45,1,24,0
0,62,1,1,0
17,64,517,24,23
19,68,195,24,9
379,19,131,24,102
101,43,243,24,20
220,27,290,24,18
232,24,145,24,14
4,53,96,24,3
25,2,65,24,50
9,56,135,24,9
178,34,267,24,34
64,43,259,24,12
10,63,78,24,2
17,58,100,24,9
123,8,142,24,89
198,2,286,24,368
208,22,99,24,28
1,55,89,24,2
130,29,170,24,18
195,8,94,24,61
9,52,100,24,0
296,18,134,24,132
21,49,119,24,0
4,70,104,24,1
14,45,75,24,2
168,28,183,24,21
129,11,82,24,82
151,19,104,24,28
41,32,88,24,3
224,22,279,24,49
10,14,38,24,4
1,55,79,24,0
76,17,311,24,16
1,57,178,24,0
0,61,126,24,0
17,17,107,24,7
10,5,106,24,23
0,0,85,24,12
5,5,85,24,11
4,44,74,24,0
1,60,130,24,0
2,47,48,24,0
4,38,91,24,0
2,67,83,24,0
16,20,115,24,3
0,69,109,24,0
7,2,92,24,20
3,1,44,24,13
14,20,36,24,2
12,20,25,24,4
6,70,235,24,7
26,8,272,24,14
33,5,124,24,23
74,36,219,24,14
7,59,164,24,1
106,10,113,24,54
35,32,84,24,2
95,28,92,24,21
136,13,100,24,22
2,58,48,24,3
101,37,93,24,3
27,63,83,24,11
4,71,90,24,0
58,42,326,24,10
71,50,842,24,11
257,26,466,24,38
39,31,92,24,3
78,5,131,24,90
27,27,53,24,7
10,56,268,24,3
8,54,135,24,1
6,56,196,24,4
2,70,34,24,0
31,5,52,24,16
2,69,1,24,2
166,4,153,24,97
7,48,79,24,0
88,18,69,24,5
0,69,88,24,1
27,26,74,24,6
4,64,131,24,0
10,41,44,24,2
197,16,156,24,16
65,14,143,24,9
31,39,83,24,0
5,52,100,24,0
18,31,177,24,2
33,50,451,24,4
5,51,263,24,2
20,19,66,24,3
5,43,59,24,2
172,25,437,24,50
0,49,1,24,0
16,6,51,24,7
27,33,2,24,2
26,40,125,24,3
34,38,125,24,3
33,24,70,24,3
27,59,727,24,15
3,58,385,24,2
12,36,81,24,1
4,2,64,24,17
25,10,58,24,24
44,1,138,24,253
0,64,202,24,1
21,31,1,24,0
38,34,102,24,5
37,18,28,24,4
3,57,107,24,2
170,22,223,24,20
31,50,596,24,5
40,38,102,24,5
5,48,38,24,0
59,8,3,24,35
36,38,87,24,3
0,0,4,24,136
42,13,13,24,17
7,56,78,24,0
51,14,90,24,28
1,71,81,24,0
10,1,83,24,34
33,30,89,24,5
43,45,200,24,9
40,13,5,24,23
30,7,96,24,27
2,60,69,24,0
171,14,388,24,49
156,23,4,24,11
23,42,110,24,4
21,37,212,24,1
30,35,103,24,4
1,62,57,24,1
1,64,199,24,0
12,1,2,24,32
63,8,91,24,39
5,58,71,24,0
46,22,1,24,10
39,27,124,24,5
2,63,68,24,0
2,69,135,24,0
43,1,661,24,139
179,10,496,24,117
19,44,406,24,11
73,7,282,24,68
8,50,82,24,0
5,70,161,24,1
5,62,138,24,1
13,49,170,24,1
4,2,54,24,11
41,22,83,24,4
23,3,53,24,16
1,60,79,24,3
25,15,82,24,16
91,21,342,24,43
93,18,96,24,22
3,57,77,24,2
239,18,248,24,46
6,41,84,24,1
3,70,88,24,1
250,8,419,24,82
72,8,242,24,45
137,27,964,24,33
14,52,93,24,2
7,60,83,24,2
5,40,56,24,1
26,8,78,24,29
32,3,59,24,74
126,27,175,24,31
80,7,63,24,35
13,69,419,24,1
27,37,118,24,10
165,15,105,24,42
2,57,63,24,0
88,12,69,24,26
92,4,159,24,74
8,35,40,24,2
105,28,275,24,33
11,31,67,24,3
97,15,97,24,11
8,56,398,24,0
109,39,394,24,47
35,7,244,24,24
8,51,74,24,1
8,55,56,24,1
61,15,302,24,10
14,43,208,24,8
19,63,220,24,3
28,16,136,24,13
20,27,65,24,7
43,29,182,24,22
23,29,117,24,6
8,48,245,24,11
3,57,59,24,4
24,58,221,24,6
25,16,128,24,9
34,40,89,24,15
14,53,222,24,2
16,32,162,24,5
16,35,110,24,4
63,8,129,24,58
149,26,410,24,38
11,65,716,24,4
0,70,65,24,0
43,23,50,24,4
165,5,600,24,155
157,20,375,24,31
117,13,316,24,38
8,51,71,24,1
17,51,322,24,2
15,71,230,24,3
41,32,100,24,6
15,34,52,24,4
83,10,324,24,58
2,61,148,24,1
16,37,107,24,6
46,27,153,24,15
76,19,111,24,20
10,54,87,24,0
0,0,102,24,52
19,68,432,24,1
118,13,450,24,152
51,25,117,24,7
4,63,66,24,0
85,9,284,24,52
5,58,338,24,1
111,7,350,24,71
3,60,110,24,1
61,21,77,24,10
50,36,223,24,23
30,45,431,19,4
57,3,93,24,60
18,2,77,24,41
71,27,257,19,10
15,11,96,24,6
0,0,129,24,45
198,24,447,16,31
38,11,81,24,15
23,7,37,24,1
0,60,1,24,0
2,45,1,24,0
1,31,1,24,0
5,28,1,24,0
0,17,1,24,0
0,66,1,24,0
4,15,1,24,0
0,72,1,24,0
1,30,1,24,0
219,7,317,24,94
264,30,348,24,29
0,47,51,24,0
7,33,4,24,0
103,50,172,24,14
10,59,66,24,5
8,58,161,24,0
11,38,85,24,4
121,27,348,24,48
5,60,75,24,0
80,28,399,24,22
232,31,214,24,54
29,47,102,24,7
20,13,42,24,11
489,13,62,24,95
22,45,70,24,14
16,52,58,24,3
148,34,98,24,69
262,20,78,24,28
6,59,49,24,1
6,45,13,24,5
296,28,61,24,53
541,13,61,24,115
43,58,389,24,10
67,19,16,24,14
16,40,58,24,2
0,9,2,24,0
0,27,3,24,0
0,69,11,24,0
0,13,3,24,0
0,71,1,24,0
0,24,2,24,0
0,9,2,24,0
0,3,12,24,5
0,45,2,24,0
0,44,4,24,0
0,62,2,24,0
1,4,4,24,0
3,18,1,24,1
0,50,1,24,0
0,39,5,24,0
0,71,2,24,0
0,70,1,24,0
0,61,14,24,0
0,51,1,24,0
0,70,1,24,0
0,7,1,24,0
1,54,21,24,0
0,20,1,24,0
1,30,4,24,0
0,30,2,24,0
0,26,3,24,0
2,29,25,24,0
2,10,3,24,3
0,57,1,24,0
0,25,1,24,0
0,38,1,24,0
0,36,1,24,0
0,7,4,24,0
0,17,3,24,0
0,4,2,24,0
0,0,1,24,0
0,52,13,24,0
0,45,4,24,0
0,47,1,24,0
0,69,1,24,0
0,44,2,24,0
0,71,1,24,0
0,62,4,24,0
0,62,1,24,0
0,29,28,24,0
0,34,2,24,0
0,54,1,24,0
1,37,1,24,0
0,14,1,24,0
0,65,1,24,0
0,52,1,24,0
0,1,3,24,0
0,12,1,24,0
0,21,1,24,0
0,59,6,24,0
0,60,11,24,0
0,51,1,24,0
0,10,1,24,0
1,12,1,24,0
1,55,16,24,0
0,5,3,24,1
0,64,2,24,0
0,1,1,24,0
0,40,3,24,0
0,31,2,24,0
0,42,1,24,0
0,33,1,24,0
0,50,2,24,0
0,14,8,24,0
0,65,2,24,0
0,19,1,24,0
0,31,1,24,0
0,49,1,24,0
0,3,1,24,1
0,66,2,24,0
0,66,11,24,0
0,22,4,24,0
0,42,2,24,0
0,8,5,24,0
0,53,1,24,0
0,42,3,24,0
0,48,1,24,0
0,6,1,24,0
3,3,1,24,5
0,31,1,24,0
0,30,1,24,0
0,64,3,24,0
0,22,1,24,0
1,29,1,24,0
0,11,2,24,0
0,12,1,24,0
0,54,1,24,0
0,70,1,24,0
0,69,1,24,0
0,16,1,24,0
0,65,2,24,0
0,52,2,24,0
0,38,2,24,0
0,45,15,24,0
0,23,1,24,0
0,34,2,24,0
0,6,1,24,0
0,51,3,24,0
1,55,4,24,0
0,52,1,24,0
0,26,3,24,0
0,3,1,24,0
0,55,1,24,0
0,64,2,24,0
0,32,1,24,0
